Name,Type
West Japan Railway Company (TSE:9021),Company
"WILL Co., Ltd. (JASDAQ:3241)",Company
"Will Group, Inc. (TSE:6089)",Company
Wilson Learning Worldwide Inc (JASDAQ:9610),Company
"WIN-Partners Co., Ltd. (TSE:3183)",Company
Wintest Corporation (TSE:6721),Company
"WirelessGate, Inc. (TSE:9419)",Company
With us Corporation (JASDAQ:9696),Company
"WiZ Co., Ltd. (JASDAQ:7835)",Company
WonderCorporation (JASDAQ:3344),Company
"Wood Friends Co.,Ltd. (JASDAQ:8886)",Company
"Wood One Co., Ltd. (TSE:7898)",Company
Workman Co. Ltd. (JASDAQ:7564),Company
"World Holdings Co., Ltd. (JASDAQ:2429)",Company
Wowow Inc. (TSE:4839),Company
"Xebio Holdings Co., Ltd. (TSE:8281)",Company
XNET Corporation (TSE:4762),Company
"Y. S. Food Co., Ltd. (JASDAQ:3358)",Company
"Y.A.C. Co., Ltd. (TSE:6298)",Company
Y' s table corporation (TSE:2798),Company
Ya-Man Ltd. (TSE:6630),Company
"Yachiyo Industry Co., Ltd. (JASDAQ:7298)",Company
Yagami Inc. (NSE:7488),Company
"Yagi & Co., Ltd. (TSE:7460)",Company
"Yahagi Construction Co.,Ltd. (TSE:1870)",Company
Yahoo Japan Corporation (TSE:4689),Company
"Yaizu Suisankagaku Industry Co.,Ltd. (TSE:2812)",Company
Yakult Honsha Co. Ltd. (TSE:2267),Company
"YAKUODO Co., Ltd. (TSE:3385)",Company
Yamabiko Corporation (TSE:6250),Company
"YAMADA Consulting Group Co., Ltd. (JASDAQ:4792)",Company
Yamada Corporation (TSE:6392),Company
"Yamada Denki Co., Ltd. (TSE:9831)",Company
Yamada Servicer Synthetic Office Co. Ltd. (JASDAQ:4351),Company
"Yamada SXL Home Co., Ltd. (TSE:1919)",Company
Yamadai Corp. (JASDAQ:7426),Company
"Yamae Hisano Co., Ltd. (FKSE:8108)",Company
"Yamaguchi Financial Group, Inc. (TSE:8418)",Company
Yamaha Corporation (TSE:7951),Company
Yamaha Motor Co. Ltd. (TSE:7272),Company
Yamaichi Electronics Co. Ltd. (TSE:6941),Company
"Yamaka Electric Construction Co.,Ltd. (JASDAQ:1789)",Company
"Yamaki Co.,Ltd. (TSE:3598)",Company
"Yamanaka Co., Ltd. (NSE:8190)",Company
"Yamane Medical Co., Ltd. (JASDAQ:2144)",Company
Yamano Holding Corp. (JASDAQ:7571),Company
Yamashin-Filter CORP. (TSE:6240),Company
Yamashina Corporation (TSE:5955),Company
"Yamashita Medical Instruments Co.,Ltd. (TSE:3022)",Company
Yamatane Corporation (TSE:9305),Company
Yamato Corporation (TSE:1967),Company
"Yamato Holdings Co., Ltd. (TSE:9064)",Company
"Yamato Industry Co., Ltd. (JASDAQ:7886)",Company
Yamato International Inc. (TSE:8127),Company
"Yamato Kogyo Co., Ltd. (TSE:5444)",Company
"Yamau Co., Ltd. (JASDAQ:5284)",Company
Yamaura Corporation (TSE:1780),Company
Yamax Corp. (JASDAQ:5285),Company
Yamaya Corporation (TSE:9994),Company
Yamazaki Baking Co. Ltd. (TSE:2212),Company
"Yamazaki Co., Ltd. (JASDAQ:6147)",Company
"Yamazawa Co., Ltd. (TSE:9993)",Company
Yamazen Corp. (TSE:8051),Company
"Yaoko Co., Ltd. (TSE:8279)",Company
"Yashima Denki Co.,Ltd. (TSE:3153)",Company
Yaskawa Electric Corp. (TSE:6506),Company
Yaskawa Information Systems Corp. (TSE:2354),Company
Yasuda Logistics Corporation (TSE:9324),Company
"Yasuhara Chemical Co., Ltd. (TSE:4957)",Company
Yasunaga Corporation (TSE:7271),Company
Yellow Hat Ltd. (TSE:9882),Company
YKT Corporation (JASDAQ:2693),Company
"Yodogawa Steel Works, Ltd. (TSE:5451)",Company
Yokogawa Bridge Holdings Corp. (TSE:5911),Company
Yokogawa Electric Corp. (TSE:6841),Company
"Yokohama Gyorui Co., Ltd. (JASDAQ:7443)",Company
"Yokohama Maruuo Co., Ltd. (JASDAQ:8045)",Company
"Yokohama Reito Co., Ltd. (TSE:2874)",Company
"Yokota Manufacturing Co., Ltd. (JASDAQ:6248)",Company
"Yokowo Co., Ltd. (TSE:6800)",Company
"Yomeishu Seizo Co., Ltd. (TSE:2540)",Company
Yomiuri Land Co. Ltd. (TSE:9671),Company
Yondenko Corporation (TSE:1939),Company
Yondoshi Holdings Inc. (TSE:8008),Company
Yonekyu Corporation (TSE:2290),Company
Yonex Co. Ltd. (TSE:7906),Company
Yorozu Corporation (TSE:7294),Company
"Yoshicon Co.,Ltd. (JASDAQ:5280)",Company
"Yoshinoya Holdings Co., Ltd. (TSE:9861)",Company
Yoshitake Inc. (JASDAQ:6488),Company
"Yossix Co.,Ltd. (JASDAQ:3221)",Company
"Yotai Refractories Co., Ltd. (TSE:5357)",Company
Youji Corporation (JASDAQ:2152),Company
"Yuasa Funashoku Co., Ltd. (TSE:8006)",Company
Yuasa Trading Co. Ltd. (TSE:8074),Company
"Yuke's Co., Ltd. (JASDAQ:4334)",Company
"Yuken Kogyo Co., Ltd. (TSE:6393)",Company
"Yuki Gosei Kogyo Co., Ltd. (TSE:4531)",Company
"Yume no Machi Souzou Iinkai Co., Ltd. (JASDAQ:2484)",Company
"Yume Technology Co., Ltd. (JASDAQ:2458)",Company
"Yumemitsuketai Co., Ltd. (JASDAQ:2673)",Company
"Yumeshin Holdings Co.,Ltd. (JASDAQ:2362)",Company
Yurtec Corporation (TSE:1934),Company
"Yusen Logistics Co.,Ltd. (TSE:9370)",Company
"Yushin Precision Equipment Co., Ltd. (TSE:6482)",Company
"Yushiro Chemical Industry Co., Ltd. (TSE:5013)",Company
Yutaka Foods Corporation (TSE:2806),Company
"Yutaka Giken Co., Ltd. (JASDAQ:7229)",Company
"Yutaka Shoji Co., Ltd. (JASDAQ:8747)",Company
"Zakkaya Bulldog Co., Ltd. (JASDAQ:3331)",Company
"ZAOH Company, Ltd. (TSE:9986)",Company
"Zappallas, Inc. (TSE:3770)",Company
"ZENKOKU HOSHO Co.,Ltd. (TSE:7164)",Company
"Zenrin Co., Ltd. (TSE:9474)",Company
"Zensho Holdings Co., Ltd. (TSE:7550)",Company
ZEON Corporation (TSE:4205),Company
"Zeria Pharmaceutical Co., Ltd. (TSE:4559)",Company
"ZERO Co., Ltd. (TSE:9028)",Company
Zett Corporation (TSE:8135),Company
Zetton Inc. (NSE:3057),Company
"ZIGExN Co., Ltd. (TSE:3679)",Company
Zoa Corporation (JASDAQ:3375),Company
Zojirushi Corporation (TSE:7965),Company
Zuiko Corporation (TSE:6279),Company
"Zuken Elmic, Inc. (TSE:4770)",Company
Zuken Inc. (TSE:6947),Company
Zwei Co. Ltd. (TSE:2417),Company
